Lipids,term,df,sumsq,meansq,statistic,p.value,p_adj_BH,neglog10_p
PC(O-32:1),Sex:Genotype,1,0.0075423257065345695,0.0075423257065345695,0.04389440712425243,0.8368690898806332,0.9978701881834164,0.07734247269848395
PC(O-32:1),Residuals,15,2.577432821401739,0.17182885476011595,NA,NA,NA,NA
PC(O-32:2),Sex,1,3.853175886483484e-4,3.853175886483484e-4,7.142836641602076e-4,0.979030534160569,0.9883992474061247,0.009203763140016159
PC(O-32:2),Genotype,1,0.27372435323070476,0.27372435323070476,0.5074173610432948,0.4871921038437993,0.9950854656182027,0.3122997591372005
PC(O-32:2),Sex:Genotype,1,0.12367729683542628,0.12367729683542628,0.22926716910828615,0.6389726702124205,0.9978701881834164,0.19451771684905628
PC(O-32:2),Residuals,15,8.091692586194824,0.5394461724129883,NA,NA,NA,NA
PC(O-34:1),Sex,1,0.10267828979882498,0.10267828979882498,0.9931535948992004,0.33477855530302325,0.9670019386214893,0.47524236911320183
PC(O-34:1),Genotype,1,0.01663922096075221,0.01663922096075221,0.16094251419526753,0.6939471318611343,0.9950854656182027,0.1586736148701721
PC(O-34:1),Sex:Genotype,1,0.00303116596123143,0.00303116596123143,0.029318888900772628,0.8663332802356524,0.9978701881834164,0.06231500183661507
PC(O-34:1),Residuals,15,1.5507916951543572,0.10338611301029048,NA,NA,NA,NA
PC(O-34:2),Sex,1,1.3287267835642638,1.3287267835642638,2.362803303599831,0.14508252791434714,0.9670019386214893,0.838384885889459
PC(O-34:2),Genotype,1,0.022873090028209475,0.022873090028209475,0.040673984562286686,0.8428780860008944,0.9950854656182027,0.07423523724476384
PC(O-34:2),Sex:Genotype,1,0.34745951330110003,0.34745951330110003,0.6178685460774578,0.4440812066147024,0.9978701881834164,0.35253760565143644
PC(O-34:2),Residuals,15,8.43527758874316,0.562351839249544,NA,NA,NA,NA
PC(O-34:4),Sex,1,0.2928211693363294,0.2928211693363294,5.764337633970403,0.02977230526725312,0.8429501782629378,1.5261875366637796
PC(O-34:4),Genotype,1,0.002736286542198485,0.002736286542198485,0.053865229512846495,0.8196056571202839,0.9950854656182027,0.08639505265292677
PC(O-34:4),Sex:Genotype,1,0.0045283598250444035,0.0045283598250444035,0.08914312793308202,0.7693656201573102,0.9978701881834164,0.11386722446222437
PC(O-34:4),Residuals,15,0.7619813097276136,0.0507987539818409,NA,NA,NA,NA
PC(O-35:4),Sex,1,0.011338331435170268,0.011338331435170268,0.07957820469244595,0.7817247836014096,0.9670019386214893,0.10694611906410204
PC(O-35:4),Genotype,1,1.448373392642921e-4,1.448373392642921e-4,0.0010165424689677887,0.9749855222970905,0.9950854656182027,0.011001833155993096
PC(O-35:4),Sex:Genotype,1,0.36008578250861367,0.36008578250861367,2.5272660506664506,0.1327450436596043,0.9978701881834164,0.876981685323467
PC(O-35:4),Residuals,15,2.1372054343882247,0.14248036229254832,NA,NA,NA,NA
PC(O-36:0),Sex,1,0.12421501565130333,0.12421501565130333,0.8516437703032695,0.37069449671573806,0.9670019386214893,0.43098386140428685
PC(O-36:0),Genotype,1,0.13223566831367783,0.13223566831367783,0.9066350194518656,0.35610110067414924,0.9950854656182027,0.44842668396132446
PC(O-36:0),Sex:Genotype,1,0.03494452556811689,0.03494452556811689,0.23958687563050524,0.6315852472779149,0.9978701881834164,0.1995680229015877
PC(O-36:0),Residuals,15,2.1877988188724227,0.14585325459149484,NA,NA,NA,NA
PC(O-36:2),Sex,1,0.3646436956993213,0.3646436956993213,0.8768293073720653,0.3639038641804784,0.9670019386214893,0.4390133327530097
PC(O-36:2),Genotype,1,0.01072552899217527,0.01072552899217527,0.025790815166492818,0.8745550730587769,0.9950854656182027,0.058212836645653625
PC(O-36:2),Sex:Genotype,1,0.45009835529421505,0.45009835529421505,1.0823152402650105,0.3146594916566781,0.9978701881834164,0.5021591632905734
PC(O-36:2),Residuals,15,6.2379934036224896,0.415866226908166,NA,NA,NA,NA
PC(O-36:3),Sex,1,0.0017160372455720108,0.0017160372455720108,0.0010401240904046461,0.9746971504627855,0.9883992474061247,0.011130303597914748
PC(O-36:3),Genotype,1,0.18254760993891495,0.18254760993891495,0.11064571426593105,0.744013472661647,0.9950854656182027,0.12841920014009794
PC(O-36:3),Sex:Genotype,1,9.040158083911216,9.040158083911216,5.479418484887299,0.033470139055558276,0.9978701881834164,1.4753424833118916
PC(O-36:3),Residuals,15,24.74758437098226,1.649838958065484,NA,NA,NA,NA
PC(O-36:5),Sex,1,0.020555846905995878,0.020555846905995878,0.010600746795195648,0.9193586643031075,0.9685989507431776,0.036515026655570944
PC(O-36:5),Genotype,1,0.07388777746030328,0.07388777746030328,0.038104273869055266,0.8478534073801367,0.9950854656182027,0.07167923013634667
PC(O-36:5),Sex:Genotype,1,7.053700437847969,7.053700437847969,3.637626445299913,0.0758226885651604,0.9978701881834164,1.1202008201692528
PC(O-36:5),Residuals,15,29.086413395863726,1.939094226390915,NA,NA,NA,NA
PC(O-38:5),Sex,1,0.8144363519822688,0.8144363519822688,2.272113463421015,0.1524900484261309,0.9670019386214893,0.8167584976590945
PC(O-38:5),Genotype,1,0.0033171746784725897,0.0033171746784725897,0.00925424955447094,0.9246360144412309,0.9950854656182027,0.03402919486020554
PC(O-38:5),Sex:Genotype,1,3.8555229570746974e-5,3.8555229570746974e-5,1.0756132873952247e-4,0.9918618268021222,0.9978701881834164,0.0035488238508067454
PC(O-38:5),Residuals,15,5.37673204987754,0.3584488033251693,NA,NA,NA,NA
PC(O-40:5),Sex,1,1.8794759669734695,1.8794759669734695,1.2740572137631971,0.2767365639891085,0.9670019386214893,0.5579334556417981
PC(O-40:5),Genotype,1,0.8255640914571423,0.8255640914571423,0.5596325276979076,0.46597633056670973,0.9950854656182027,0.33163614289227206
PC(O-40:5),Sex:Genotype,1,6.222369762731716e-4,6.222369762731716e-4,4.218013543251784e-4,0.9838850644352314,0.9978701881834164,0.007055632053392893
PC(O-40:5),Residuals,15,22.12784418160516,1.4751896121070105,NA,NA,NA,NA
PC(O-40:7),Sex,1,2.9785029186754812,2.9785029186754812,2.0402455036822134,0.1736759279459623,0.9670019386214893,0.7602603720232958
PC(O-40:7),Genotype,1,1.3955043637838287,1.3955043637838287,0.9559069040110194,0.3437262737009873,0.9950854656182027,0.4637872700529148
PC(O-40:7),Sex:Genotype,1,2.8801138195661835,2.8801138195661835,1.9728499286064116,0.18051409358701603,0.9978701881834164,0.7434888850152402
PC(O-40:7),Residuals,15,21.89812142680803,1.4598747617872019,NA,NA,NA,NA
PC(P-15:0/20:4),Sex,1,3.8185403590684786e-4,3.8185403590684786e-4,0.0014936685083341403,0.9696807147785257,0.9883992474061247,0.013371241647301593
PC(P-15:0/20:4),Genotype,1,0.2773703445190927,0.2773703445190927,1.0849678405782959,0.31408727391760627,0.9950854656182027,0.5029496598425847
PC(P-15:0/20:4),Sex:Genotype,1,0.14049972912277253,0.14049972912277253,0.5495817801736084,0.4699368046915635,0.9978701881834164,0.32796054040264
PC(P-15:0/20:4),Residuals,15,3.8347267192443084,0.25564844794962055,NA,NA,NA,NA
PC(P-16:0/14:0),Sex,1,0.33470595433848693,0.33470595433848693,0.5555015727603678,0.46759730739946725,0.9670019386214893,0.33012799833338013
PC(P-16:0/14:0),Genotype,1,0.04352290364327871,0.04352290364327871,0.07223367589238974,0.7917732605844781,0.9950854656182027,0.10139916913685677
PC(P-16:0/14:0),Sex:Genotype,1,0.023618377107371913,0.023618377107371913,0.03919872192032864,0.8457136760584214,0.9978701881834164,0.07277664636429519
PC(P-16:0/14:0),Residuals,15,9.037938974914631,0.6025292649943087,NA,NA,NA,NA
PC(P-16:0/16:0),Sex,1,0.7973369764639031,0.7973369764639031,0.8346130303904314,0.37539318396471166,0.9670019386214893,0.42551361715257335
PC(P-16:0/16:0),Genotype,1,0.9497970835757741,0.9497970835757741,0.994200752729117,0.3345318320156532,0.9950854656182027,0.4755625511069235
PC(P-16:0/16:0),Sex:Genotype,1,0.22836692587801544,0.22836692587801544,0.23904323726873616,0.6319694043348754,0.9978701881834164,0.19930394679700505
PC(P-16:0/16:0),Residuals,15,14.330059813903985,0.9553373209269324,NA,NA,NA,NA
PC(P-16:0/16:1),Sex,1,0.07143795909674733,0.07143795909674733,0.19559039121658794,0.6646140734937362,0.9670019386214893,0.17743046658430486
PC(P-16:0/16:1),Genotype,1,9.372451881803912e-4,9.372451881803912e-4,0.002566088888035072,0.9602675884247462,0.9950854656182027,0.01760772947821691
PC(P-16:0/16:1),Sex:Genotype,1,0.04373594945429815,0.04373594945429815,0.11974490274015376,0.7341171356746989,0.9978701881834164,0.13423463856019194
PC(P-16:0/16:1),Residuals,15,5.478640232712672,0.36524268218084477,NA,NA,NA,NA
PC(P-16:0/18:0),Sex,1,0.0028688587099465757,0.0028688587099465757,0.013159199344540238,0.9101936368787475,0.9685989507431776,0.04086620495147518
PC(P-16:0/18:0),Genotype,1,0.005841891356625606,0.005841891356625606,0.026796235257056118,0.8721560431673908,0.9950854656182027,0.05940580563657901
PC(P-16:0/18:0),Sex:Genotype,1,0.037317802194759775,0.037317802194759775,0.17117343439688248,0.6849258446226535,0.9978701881834164,0.16435644604701705
PC(P-16:0/18:0),Residuals,15,3.27017469091332,0.218011646060888,NA,NA,NA,NA
PC(P-16:0/18:1),Sex,1,0.03267913827625435,0.03267913827625435,0.06262275378251188,0.8057926265238856,0.9685989507431776,0.09377671097921232
PC(P-16:0/18:1),Genotype,1,0.28242012148684825,0.28242012148684825,0.5411992685238313,0.4732835240306761,0.9950854656182027,0.3248786139497271
PC(P-16:0/18:1),Sex:Genotype,1,0.09112427895504105,0.09112427895504105,0.17462067807206977,0.6819579844039835,0.9978701881834164,0.1662423815071541
PC(P-16:0/18:1),Residuals,15,7.82761926832904,0.5218412845552693,NA,NA,NA,NA
PC(P-16:0/18:2),Sex,1,0.15288601690711956,0.15288601690711956,2.2580576735469764,0.15367957025562365,0.9670019386214893,0.8133838625911326
PC(P-16:0/18:2),Genotype,1,1.6280869707285817e-4,1.6280869707285817e-4,0.002404611194553482,0.9615369276756929,0.9950854656182027,0.017034032093394817
PC(P-16:0/18:2),Sex:Genotype,1,0.003356983991488871,0.003356983991488871,0.04958114296718792,0.8267973268677901,0.9978701881834164,0.08260093616720325
PC(P-16:0/18:2),Residuals,15,1.0156030470224762,0.06770686980149841,NA,NA,NA,NA
PC(P-16:0/18:3),Sex,1,0.8631950414553353,0.8631950414553353,3.167631605450108,0.09537393101039324,0.9670019386214893,1.0205703167580509
PC(P-16:0/18:3),Genotype,1,0.37522523072608926,0.37522523072608926,1.3769487113901246,0.2589181833442069,0.9950854656182027,0.5868374487974498
PC(P-16:0/18:3),Sex:Genotype,1,0.26173157492793653,0.26173157492793653,0.9604656758548625,0.34261284483281207,0.9978701881834164,0.46519635901370787
PC(P-16:0/18:3),Residuals,15,4.087573062332222,0.27250487082214814,NA,NA,NA,NA
PC(P-16:0/20:4),Sex,1,0.03735575974584404,0.03735575974584404,0.6272952599250864,0.44069548118708546,0.9670019386214893,0.35586140264545896
PC(P-16:0/20:4),Genotype,1,0.0013415789441142412,0.0013415789441142412,0.022528416452613925,0.8826895560099398,0.9950854656182027,0.054192011958130795
PC(P-16:0/20:4),Sex:Genotype,1,0.033820590540165285,0.033820590540165285,0.5679310574341404,0.46274831037446873,0.9978701881834164,0.3346551583046841
PC(P-16:0/20:4),Residuals,15,0.8932578196981399,0.05955052131320933,NA,NA,NA,NA
PC(P-16:0/20:5),Sex,1,4.99852130201171,4.99852130201171,1.5840155040012496,0.22742016983656796,0.9670019386214893,0.6431710204738541
PC(P-16:0/20:5),Genotype,1,1.1330269066874905,1.1330269066874905,0.35905262340709687,0.5579753462054939,0.9950854656182027,0.25338498967075407
PC(P-16:0/20:5),Sex:Genotype,1,0.49410372177732853,0.49410372177732853,0.15657989805205288,0.6978961019671835,0.9978701881834164,0.1562092273781571
PC(P-16:0/20:5),Residuals,15,47.33401872695086,3.1556012484633906,NA,NA,NA,NA
PC(P-16:0/22:6),Sex,1,0.041992208054790536,0.041992208054790536,0.3155543952577628,0.5825884174685116,0.9670019386214893,0.234638153899074
PC(P-16:0/22:6),Genotype,1,2.558270752868186e-4,2.558270752868186e-4,0.0019224366084146579,0.9656058353268512,0.9950854656182027,0.015200118384408429
PC(P-16:0/22:6),Sex:Genotype,1,0.06854100542305575,0.06854100542305575,0.5150578290241633,0.4839854756255977,0.9978701881834164,0.3151676713107616
PC(P-16:0/22:6),Residuals,15,1.9961158211956884,0.13307438807971256,NA,NA,NA,NA
PC(P-18:0/20:4),Sex,1,1.762427000366884e-4,1.762427000366884e-4,7.229343627994157e-4,0.9789039680204619,0.9883992474061247,0.009259911061470769
PC(P-18:0/20:4),Genotype,1,0.33038877900016317,0.33038877900016317,1.3552300400120896,0.2625485489035382,0.9950854656182027,0.5807903777003964
PC(P-18:0/20:4),Sex:Genotype,1,0.059650227074530715,0.059650227074530715,0.24468076630685623,0.6280119419197446,0.9978701881834164,0.20203209788615079
PC(P-18:0/20:4),Residuals,15,3.6568195351973145,0.2437879690131543,NA,NA,NA,NA
PC(P-18:0/22:5),Sex,1,0.1544084501368932,0.1544084501368932,0.2731766250343917,0.60884267871379,0.9670019386214893,0.2154949119532525
PC(P-18:0/22:5),Genotype,1,0.3461216889951917,0.3461216889951917,0.6123522046046248,0.44608209605303184,0.9950854656182027,0.3505852072479841
PC(P-18:0/22:5),Sex:Genotype,1,0.0015609175102930806,0.0015609175102930806,0.002761546903948017,0.95878358578494,0.9978701881834164,0.018279409623829346
PC(P-18:0/22:5),Residuals,15,8.478495375516877,0.5652330250344585,NA,NA,NA,NA
PC(P-18:0/22:6),Sex,1,0.30719397213498434,0.30719397213498434,1.902815397172112,0.18798305569779777,0.9670019386214893,0.7258812951437055
PC(P-18:0/22:6),Genotype,1,0.038254354081276976,0.038254354081276976,0.23695443451846934,0.6334505405471917,0.9950854656182027,0.19828728891942302
PC(P-18:0/22:6),Sex:Genotype,1,0.6441695924479349,0.6441695924479349,3.9901037457903414,0.06423876793054341,0.9978701881834164,1.1922027972140827
PC(P-18:0/22:6),Residuals,15,2.421627231350375,0.1614418154233583,NA,NA,NA,NA
PC(P-18:1/22:6),Sex,1,0.03831333914298518,0.03831333914298518,0.6772506746459819,0.4234258078641001,0.9670019386214893,0.37322267519853797
PC(P-18:1/22:6),Genotype,1,0.2594902430208813,0.2594902430208813,4.586912706670675,0.04903908174756289,0.9950854656182027,1.3094576705389904
PC(P-18:1/22:6),Sex:Genotype,1,0.04150717795268999,0.04150717795268999,0.7337069777760924,0.4051610598566129,0.9978701881834164,0.392372301470828
PC(P-18:1/22:6),Residuals,15,0.8485780947286464,0.056571872981909764,NA,NA,NA,NA
PC(P-20:0/20:4),Sex,1,0.2181666260859796,0.2181666260859796,0.4661879019977811,0.5051552997721831,0.9670019386214893,0.29657508630587504
PC(P-20:0/20:4),Genotype,1,0.4171306102835768,0.4171306102835768,0.8913427665628263,0.3600735008478734,0.9950854656182027,0.4436088388036874
PC(P-20:0/20:4),Sex:Genotype,1,1.3639207168580283,1.3639207168580283,2.9144849003291986,0.10839632532887518,0.9978701881834164,0.9649854402740397
PC(P-20:0/20:4),Residuals,15,7.019700376749094,0.4679800251166063,NA,NA,NA,NA
PC(P-35:2),Sex,1,0.007619878649211431,0.007619878649211431,0.08739802348319052,0.7715645461912041,0.9670019386214893,0.1126277366363392
PC(P-35:2),Genotype,1,0.05153606481678086,0.05153606481678086,0.5911052407054237,0.45392809529806355,0.9950854656182027,0.34301293632455243
PC(P-35:2),Sex:Genotype,1,0.2589716987663071,0.2589716987663071,2.9703379347913588,0.10534785558994683,0.9978701881834164,0.977374300254567
PC(P-35:2),Residuals,15,1.3077890687099432,0.08718593791399622,NA,NA,NA,NA
PC(P-36:2),Sex,1,0.38206563405346117,0.38206563405346117,0.7149255884030545,0.4110986760933085,0.9670019386214893,0.38605392182411746
PC(P-36:2),Genotype,1,0.9778858110577975,0.9778858110577975,1.8298311246796648,0.1961875038391207,0.9950854656182027,0.7073286584573342
PC(P-36:2),Sex:Genotype,1,0.22484760102114265,0.22484760102114265,0.42073740513014196,0.5263758950487682,0.9978701881834164,0.27870400709737675
PC(P-36:2),Residuals,15,8.01619721515822,0.5344131476772147,NA,NA,NA,NA
PC(P-36:3),Sex,1,0.06013403718391075,0.06013403718391075,1.0338961147963375,0.32536643249398467,0.9670019386214893,0.48762725451720274
PC(P-36:3),Genotype,1,0.001652056241387534,0.001652056241387534,0.028404122014488872,0.8684137597105991,0.9950854656182027,0.06127330391977836
PC(P-36:3),Sex:Genotype,1,0.016695580672128285,0.016695580672128285,0.2870503428597454,0.5999719085300728,0.9978701881834164,0.22186908337632766
PC(P-36:3),Residuals,15,0.8724382893501289,0.058162552623341926,NA,NA,NA,NA
PC(P-37:4),Sex,1,0.32462843956133014,0.32462843956133014,0.26800593513180776,0.6122230004647056,0.9670019386214893,0.21309035852296423
PC(P-37:4),Genotype,1,3.8097631117793966,3.8097631117793966,3.1452547003670768,0.0964463537052481,0.9950854656182027,1.0157141868446096
PC(P-37:4),Sex:Genotype,1,0.007891270089604774,0.007891270089604774,0.006514855021944665,0.9367359732231032,0.9978701881834164,0.02838280135390203
PC(P-37:4),Residuals,15,18.169099841110324,1.2112733227406882,NA,NA,NA,NA
PC(P-38:5),Sex,1,0.31192476938206504,0.31192476938206504,0.5398289550163943,0.4738344594881071,0.9670019386214893,0.32437335851123283
PC(P-38:5),Genotype,1,0.2749026189667987,0.2749026189667987,0.47575700327391063,0.5008831384254239,0.9950854656182027,0.30026358801911207
PC(P-38:5),Sex:Genotype,1,0.11050625791900792,0.11050625791900792,0.19124636319638225,0.6681120338765695,0.9978701881834164,0.17515070576594793
PC(P-38:5),Residuals,15,8.667322301355401,0.5778214867570267,NA,NA,NA,NA
PE(16:0_16:0),Sex,1,0.10772232950815086,0.10772232950815086,1.1259234961152418,0.3054333886910085,0.9670019386214893,0.5150834894417915
PE(16:0_16:0),Genotype,1,0.008690574176381416,0.008690574176381416,0.09083466449896836,0.7672565651180384,0.9950854656182027,0.11505938679012637
PE(16:0_16:0),Sex:Genotype,1,0.026019149494016958,0.026019149494016958,0.27195449539579475,0.6096379098304292,0.9978701881834164,0.21492803458470655
PE(16:0_16:0),Residuals,15,1.435119657949546,0.09567464386330307,NA,NA,NA,NA
PE(16:0_16:1),Sex,1,0.007720333906050758,0.007720333906050758,0.04293335136465638,0.8386374762037406,0.9685989507431776,0.07642573417568287
PE(16:0_16:1),Genotype,1,0.0044637678786498824,0.0044637678786498824,0.02482334534703767,0.8769093469203493,0.9950854656182027,0.057045300781269924
PE(16:0_16:1),Sex:Genotype,1,0.01653564982831046,0.01653564982831046,0.09195597920517008,0.7658703207915254,0.9978701881834164,0.11584476004419474
PE(16:0_16:1),Residuals,15,2.697320495834724,0.17982136638898158,NA,NA,NA,NA
PE(16:0_18:1),Sex,1,0.5498262384893984,0.5498262384893984,0.38496682992486236,0.5442693884617694,0.9670019386214893,0.26418609117620306
PE(16:0_18:1),Genotype,1,0.31207810333763675,0.31207810333763675,0.21850488339903068,0.6469000743867508,0.9950854656182027,0.1891627989201802
PE(16:0_18:1),Sex:Genotype,1,3.6930448389386257,3.6930448389386257,2.5857255709050513,0.12867152413013686,0.9978701881834164,0.8905175547388796
PE(16:0_18:1),Residuals,15,21.423647276184024,1.4282431517456016,NA,NA,NA,NA
PE(16:0_18:2),Sex,1,0.05852363030490437,0.05852363030490437,0.03589009216218486,0.8522823203185778,0.9685989507431776,0.06941652043657667
PE(16:0_18:2),Genotype,1,0.22953340019057933,0.22953340019057933,0.14076322408948708,0.7127754302421188,0.9950854656182027,0.14704727908085694
PE(16:0_18:2),Sex:Genotype,1,0.01968486671424685,0.01968486671424685,0.01207190457758461,0.9139672058176422,0.9978701881834164,0.03906938696633159
PE(16:0_18:2),Residuals,15,24.45952076708529,1.6306347178056861,NA,NA,NA,NA
PE(16:0_20:4),Sex,1,0.029527548854939134,0.029527548854939134,0.19980068809144763,0.661268221657281,0.9670019386214893,0.17962234753721049
PE(16:0_20:4),Genotype,1,0.011066887702664285,0.011066887702664285,0.07488504341779244,0.788084756566316,0.9950854656182027,0.10342707270129482
PE(16:0_20:4),Sex:Genotype,1,3.616312591159243e-6,3.616312591159243e-6,2.4470088852177844e-5,0.9961182904377639,0.9978701881834164,0.0016890854377860497
PE(16:0_20:4),Residuals,15,2.2167753127124774,0.1477850208474985,NA,NA,NA,NA
PE(16:0_22:6),Sex,1,0.3978857322537719,0.3978857322537719,2.492985501280103,0.13667692938207737,0.9670019386214893,0.8643047867316277
PE(16:0_22:6),Genotype,1,0.07066471856123169,0.07066471856123169,0.44275555654463805,0.5166086539068624,0.9950854656182027,0.28683832307071877
PE(16:0_22:6),Sex:Genotype,1,0.030301415196005266,0.030301415196005266,0.18985598785866897,0.6696796679137839,0.9978701881834164,0.17413288644069527
PE(16:0_22:6),Residuals,14,2.2344294616605294,0.1596021044043235,NA,NA,NA,NA
PE(18:0_18:1),Sex,1,0.29621860906026676,0.29621860906026676,0.5414493187217964,0.4731831083592831,0.9670019386214893,0.32497076716602397
PE(18:0_18:1),Genotype,1,0.09622649873873534,0.09622649873873534,0.17588959839613505,0.6808742596333707,0.9950854656182027,0.16693308396014292
PE(18:0_18:1),Sex:Genotype,1,0.5331867958884349,0.5331867958884349,0.9745965261977001,0.3391942574865475,0.9978701881834164,0.4695515089006292
PE(18:0_18:1),Residuals,15,8.206269695552088,0.5470846463701392,NA,NA,NA,NA
PE(18:0_20:3),Sex,1,0.010359844418248443,0.010359844418248443,0.05420464325762128,0.8190490144004199,0.9685989507431776,0.08669010795057873
PE(18:0_20:3),Genotype,1,0.021914586626323285,0.021914586626323285,0.11466121519409146,0.7395919933142349,0.9950854656182027,0.1310077990789383
PE(18:0_20:3),Sex:Genotype,1,0.5147022572941813,0.5147022572941813,2.693018458016619,0.12158441151354299,0.9978701881834164,0.9151221029220467
PE(18:0_20:3),Residuals,15,2.8668700121345676,0.19112466747563783,NA,NA,NA,NA
PE(18:0_20:4),Sex,1,0.013896664624722943,0.013896664624722943,0.15124716823984116,0.7028112679504426,0.9670019386214893,0.15316128421506006
PE(18:0_20:4),Genotype,1,0.0044813732681028284,0.0044813732681028284,0.048773934964253224,0.8281885953794863,0.9950854656182027,0.0818707542705638
PE(18:0_20:4),Sex:Genotype,1,2.9173121226500065e-4,2.9173121226500065e-4,0.003175115823386797,0.955808182176039,0.9978701881834164,0.019629256030443586
PE(18:0_20:4),Residuals,15,1.3782074189996951,0.09188049459997967,NA,NA,NA,NA
PE(18:0_22:5),Sex,1,0.0037279751001773054,0.0037279751001773054,0.029167950943131633,0.8666742336471696,0.9685989507431776,0.06214411488323223
PE(18:0_22:5),Genotype,1,7.442181207095722e-5,7.442181207095722e-5,5.822817227189635e-4,0.9810665926711525,0.9950854656182027,0.008301512652617303
PE(18:0_22:5),Sex:Genotype,1,0.0018622454508652186,0.0018622454508652186,0.01457034515931272,0.9055246261013747,0.9978701881834164,0.04309973437862581
PE(18:0_22:5),Residuals,15,1.9171599202043823,0.12781066134695881,NA,NA,NA,NA
PE(18:0_22:6),Sex,1,0.03257332712012273,0.03257332712012273,0.2085091859063384,0.6544808613418134,0.9670019386214893,0.1841030487849892
PE(18:0_22:6),Genotype,1,0.18229692425072885,0.18229692425072885,1.166923573037991,0.2970975837657493,0.9950854656182027,0.5271008802107053
PE(18:0_22:6),Sex:Genotype,1,0.02120086699540913,0.02120086699540913,0.13571151333172932,0.7177293678079373,0.9978701881834164,0.1440392830891392
PE(18:0_22:6),Residuals,15,2.343301589702232,0.1562201059801488,NA,NA,NA,NA
PE(18:1_22:6),Sex,1,0.11346463221074554,0.11346463221074554,3.624674020434492,0.07629347075238249,0.9670019386214893,1.1175126276748022
PE(18:1_22:6),Genotype,1,0.011876462269819532,0.011876462269819532,0.37939843813293983,0.5471591476148379,0.9950854656182027,0.26188633568078307
PE(18:1_22:6),Sex:Genotype,1,0.0014930904479169005,0.0014930904479169005,0.04769738420930389,0.8300630716964474,0.9978701881834164,0.08088890684195389
PE(18:1_22:6),Residuals,15,0.4695510475055539,0.031303403167036926,NA,NA,NA,NA
PE(34:3),Sex,1,0.031155086029059476,0.031155086029059476,0.011535197808860583,0.915893414256534,0.9685989507431776,0.03815506377054949
PE(34:3),Genotype,1,5.7336527096937004,5.7336527096937004,2.122889922754065,0.16572746085291987,0.9950854656182027,0.7806055235132735
PE(34:3),Sex:Genotype,1,0.7014103492211916,0.7014103492211916,0.2596977943152442,0.6177429382071897,0.9978701881834164,0.2091922105801599
PE(34:3),Residuals,15,40.513071225958754,2.700871415063917,NA,NA,NA,NA
PE(35:2),Sex,1,0.0044815228776684535,0.0044815228776684535,0.0036292055059587687,0.9527575052623829,0.9854501647566805,0.021017621426222995
PE(35:2),Genotype,1,0.6351322835647437,0.6351322835647437,0.5143397999843619,0.48428527167209323,0.9950854656182027,0.3148987387354188
PE(35:2),Sex:Genotype,1,0.4327894641312966,0.4327894641312966,0.3504795019507757,0.5626595936127932,0.9978701881834164,0.24975427180367796
PE(35:2),Residuals,15,18.522743629329906,1.2348495752886604,NA,NA,NA,NA
PE(36:2),Sex,1,0.2774494970225039,0.2774494970225039,0.8312392733063956,0.37633448537313896,0.9670019386214893,0.42442598332499204
PE(36:2),Genotype,1,0.001615090006231945,0.001615090006231945,0.004838813036290248,0.9454615055967351,0.9950854656182027,0.024356148730365818
PE(36:2),Sex:Genotype,1,0.10246049962579473,0.10246049962579473,0.3069718711533572,0.587709752932339,0.9978701881834164,0.23083710219090642
PE(36:2),Residuals,15,5.006672072631409,0.3337781381754273,NA,NA,NA,NA
PE(36:5),Sex,1,0.07882686625849633,0.07882686625849633,0.23522888346075996,0.6346802626265826,0.9670019386214893,0.19744500722510933
PE(36:5),Genotype,1,0.02362794114432365,0.02362794114432365,0.07050862830991633,0.7942123806655443,0.9950854656182027,0.1000633471728924
PE(36:5),Sex:Genotype,1,1.902454873041748e-4,1.902454873041748e-4,5.67715497090254e-4,0.9813048610040587,0.9978701881834164,0.008196049823438703
PE(36:5),Residuals,15,5.026606326916861,0.3351070884611241,NA,NA,NA,NA
PE(37:4),Sex,1,0.042469641669914626,0.042469641669914626,0.49325459872418603,0.4932345270837485,0.9670019386214893,0.3069465298112948
PE(37:4),Genotype,1,0.012980286534673091,0.012980286534673091,0.150756770583273,0.7032682862954852,0.9950854656182027,0.15287896654424166
PE(37:4),Sex:Genotype,1,0.035444205979607624,0.035444205979607624,0.41165917370933863,0.5308114585488952,0.9978701881834164,0.27505971065529766
PE(37:4),Residuals,15,1.2915127941968498,0.08610085294645665,NA,NA,NA,NA
PE(38:5),Sex,1,0.10675894756749127,0.10675894756749127,1.9573218368455756,0.1821373571381586,0.9670019386214893,0.7396009694437237
PE(38:5),Genotype,1,0.025857275071357266,0.025857275071357266,0.47406807852329996,0.5016324894909336,0.9950854656182027,0.2996143430910413
PE(38:5),Sex:Genotype,1,8.515077614268396e-5,8.515077614268396e-5,0.0015611569556084292,0.969003695316037,0.9978701881834164,0.013674566754906818
PE(38:5),Residuals,15,0.8181506910959332,0.054543379406395545,NA,NA,NA,NA
PE(39:6),Sex,1,0.0029415638182714865,0.0029415638182714865,0.02038945391722413,0.8883551631285834,0.9685989507431776,0.051413369188441305
PE(39:6),Genotype,1,0.01772105284830916,0.01772105284830916,0.12283350378833947,0.7308545868108531,0.9950854656182027,0.13616902308003728
PE(39:6),Sex:Genotype,1,0.0066052016639592814,0.0066052016639592814,0.04578396501368721,0.8334503735671857,0.9978701881834164,0.0791202544173421
PE(39:6),Residuals,15,2.1640333013920845,0.1442688867594723,NA,NA,NA,NA
