Lipids,contrast,estimate_log2,SE,df,t_ratio,p_adj,raw_p,label1,label2,adj_method,Direction,p_adj_BH_global
PC(P-18:0/20:4),F 4s2M - M 4s2M,0.13015361252418506,0.34913319021052286,15,0.3727907176218454,0.7487520615171136,0.7145192463410894,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
TG(48:3),(F 4s2-) - (M 4s2-),-0.26520649838319527,0.733012389791969,15,-0.36180356850238454,0.8991153175580812,0.7225449331641389,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
TG(48:3),(F 4s2-) - F 4s2M,-1.1448925678998738,0.590973481919914,15,-1.9372993931646911,0.42803421141962583,0.07177333058132383,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
TG(48:3),(F 4s2-) - M 4s2M,0.01714577846723031,0.733012389791969,15,0.023390844010285187,0.9816468419119495,0.9816468419119495,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
TG(48:3),(M 4s2-) - F 4s2M,-0.8796860695166786,0.7511141869036693,15,-1.171174882401068,0.5195951640895093,0.25979758204475467,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
TG(48:3),(M 4s2-) - M 4s2M,0.2823522768504256,0.8673119560019606,15,0.32554869663273417,0.8991153175580812,0.7492627646317344,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
TG(48:3),F 4s2M - M 4s2M,1.1620383463671042,0.7511141869036693,15,1.5470861376715497,0.42803421141962583,0.1426780704732086,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
AC(12:0),(F 4s2-) - (M 4s2-),0.001831695355463403,0.17046316225769784,15,0.01074540288472612,0.9915681874631082,0.9915681874631082,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
AC(12:0),(F 4s2-) - F 4s2M,-0.08281980957117013,0.13743179507115974,15,-0.6026248112984881,0.7619280471122275,0.5557600849063808,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
AC(12:0),(F 4s2-) - M 4s2M,-0.20650321053440462,0.17046316225769784,15,-1.211424261989363,0.7619280471122275,0.24447268816881476,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
AC(12:0),(M 4s2-) - F 4s2M,-0.08465150492663354,0.17467276310644123,15,-0.48462910542640825,0.7619280471122275,0.6349400392601896,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
AC(12:0),(M 4s2-) - M 4s2M,-0.20833490588986803,0.20169473359919912,15,-1.0329218922684615,0.7619280471122275,0.3180078384457683,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
AC(12:0),F 4s2M - M 4s2M,-0.12368340096323449,0.17467276310644123,15,-0.7080863596796996,0.7619280471122275,0.48974936944836156,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
PC(P-16:0/14:0),(F 4s2-) - (M 4s2-),0.21165010490826558,0.5356479231886719,15,0.39512914312880815,0.9133846142091058,0.6983096806355636,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
PC(P-16:0/14:0),(F 4s2-) - F 4s2M,0.04777137146228995,0.4318531619087898,15,0.11061947827622846,0.9133846142091058,0.9133846142091058,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
PC(P-16:0/14:0),(F 4s2-) - M 4s2M,0.41126361411660795,0.535647923188672,15,0.7677871906389301,0.9133846142091058,0.45453112626483505,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PC(P-16:0/14:0),(M 4s2-) - F 4s2M,-0.16387873344597562,0.548875789680283,15,-0.29857161953059363,0.9133846142091058,0.7693632589290296,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PC(P-16:0/14:0),(M 4s2-) - M 4s2M,0.19961350920834237,0.6337871698471597,15,0.31495353441200136,0.9133846142091058,0.757135727632562,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PC(P-16:0/14:0),F 4s2M - M 4s2M,0.36349224265431795,0.548875789680283,15,0.6622486352805798,0.9133846142091058,0.5178581778707929,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
LPE(P-18:0),(F 4s2-) - (M 4s2-),0.17644069865954162,0.4059750853329579,15,0.43460967195766437,0.8957904870137287,0.6700330839404587,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
LPE(P-18:0),(F 4s2-) - F 4s2M,0.03945726792620552,0.3273075777341805,15,0.12055103703786026,0.9056465987353224,0.9056465987353224,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
LPE(P-18:0),(F 4s2-) - M 4s2M,0.3904484459187141,0.40597508533295795,15,0.9617546988098794,0.8957904870137287,0.35142139839902164,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
LPE(P-18:0),(M 4s2-) - F 4s2M,-0.1369834307333361,0.4160006711613066,15,-0.32928656184840627,0.8957904870137287,0.7464920725114406,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
LPE(P-18:0),(M 4s2-) - M 4s2M,0.21400774725917243,0.4803561989560907,15,0.44551886230312776,0.8957904870137287,0.6623075313083798,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
LPE(P-18:0),F 4s2M - M 4s2M,0.35099117799250856,0.4160006711613067,15,0.8437274320079394,0.8957904870137287,0.41207551623593475,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PC(39:6),(F 4s2-) - (M 4s2-),-1.991068479900998,0.6711028982667705,15,-2.9668602013837932,0.05759226148942334,0.009598710248237224,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PC(39:6),(F 4s2-) - F 4s2M,-0.36816288583036183,0.5410604541456884,15,-0.6804468576652409,0.7161695453399834,0.5065894157137844,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PC(39:6),(F 4s2-) - M 4s2M,0.003504763872748229,0.6711028982667705,15,0.00522239418396171,0.995901974118356,0.995901974118356,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PC(39:6),(M 4s2-) - F 4s2M,1.622905594070636,0.687675835743239,15,2.359986362348478,0.06449143276340993,0.03224571638170497,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PC(39:6),(M 4s2-) - M 4s2M,1.994573243773746,0.7940596577631198,15,2.5118682510486607,0.06449143276340993,0.023938118464739474,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PC(39:6),F 4s2M - M 4s2M,0.37166764970311006,0.687675835743239,15,0.5404692594751599,0.7161695453399834,0.5968079544499862,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
Sph(d18:1),(F 4s2-) - (M 4s2-),-0.14829226894030506,0.35028133610643775,15,-0.4233518993294134,0.8136552453076141,0.6780460377563451,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
Sph(d18:1),(F 4s2-) - F 4s2M,-0.12099513222191081,0.2824058416108497,15,-0.4284441551624842,0.8136552453076141,0.6744164696159293,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
Sph(d18:1),(F 4s2-) - M 4s2M,0.1989376317802033,0.3502813361064378,15,0.5679367162164568,0.8136552453076141,0.5784808477412129,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
Sph(d18:1),(M 4s2-) - F 4s2M,0.02729713671839426,0.3589315605317214,15,0.0760510908485068,0.9403835263188629,0.9403835263188629,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
Sph(d18:1),(M 4s2-) - M 4s2M,0.34722990072050836,0.4144584661872836,15,0.837791791092533,0.8136552453076141,0.41529796514896833,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
Sph(d18:1),F 4s2M - M 4s2M,0.3199327640021141,0.3589315605317214,15,0.8913475413757584,0.8136552453076141,0.38681750693356454,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
Cer(d18:2/20:0),(F 4s2-) - (M 4s2-),0.1903775481592055,0.3507331957286621,15,0.5427987726217035,0.9281820804093636,0.5952423669418125,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
Cer(d18:2/20:0),(F 4s2-) - F 4s2M,-0.10972382080585223,0.28277014248489185,15,-0.3880318474985904,0.9281820804093636,0.7034437705922862,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
Cer(d18:2/20:0),(F 4s2-) - M 4s2M,-0.07678217137584105,0.35073319572866213,15,-0.2189190310780907,0.9281820804093636,0.8296639637030699,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
Cer(d18:2/20:0),(M 4s2-) - F 4s2M,-0.30010136896505774,0.3593945788619272,15,-0.8350191867539303,0.9281820804093636,0.4168088178292857,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
Cer(d18:2/20:0),(M 4s2-) - M 4s2M,-0.2671597195350465,0.4149931137024517,15,-0.6437690426993421,0.9281820804093636,0.5294460865754803,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
Cer(d18:2/20:0),F 4s2M - M 4s2M,0.03294164943001118,0.3593945788619272,15,0.09165872655710469,0.9281820804093636,0.9281820804093636,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PC(14:0_20:4),(F 4s2-) - (M 4s2-),-0.1251542512182073,0.22728145527678453,15,-0.5506575583379375,0.9866214295765536,0.589976042464827,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PC(14:0_20:4),(F 4s2-) - F 4s2M,-0.039590700945489346,0.18324016738498267,15,-0.21605907433117733,0.9866214295765536,0.8318523680150887,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PC(14:0_20:4),(F 4s2-) - M 4s2M,-0.12973939563282913,0.2272814552767846,15,-0.5708314190211067,0.9866214295765536,0.5765665079669563,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PC(14:0_20:4),(M 4s2-) - F 4s2M,0.08556355027271795,0.232894188223686,15,0.3673923807430412,0.9866214295765536,0.7184582433950704,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PC(14:0_20:4),(M 4s2-) - M 4s2M,-0.004585144414621819,0.2689230445272889,15,-0.01705002419068085,0.9866214295765536,0.9866214295765536,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PC(14:0_20:4),F 4s2M - M 4s2M,-0.09014869468733977,0.232894188223686,15,-0.38708005285539965,0.9866214295765536,0.704133428353355,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
SM(d18:0/14:0),(F 4s2-) - (M 4s2-),0.15899820043567187,0.4495117661479456,15,0.35371310032258774,0.9683078219443741,0.7284763678500136,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
SM(d18:0/14:0),(F 4s2-) - F 4s2M,-0.07169819105784332,0.3624079719577641,15,-0.1978383385733005,0.9683078219443741,0.8458276702503011,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
SM(d18:0/14:0),(F 4s2-) - M 4s2M,0.13751118942185872,0.44951176614794564,15,0.3059123248324502,0.9683078219443741,0.76387607756934806,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
SM(d18:0/14:0),(M 4s2-) - F 4s2M,-0.2306963914935152,0.46061249364375434,15,-0.5008470127862832,0.9683078219443741,0.6237479139132984,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
SM(d18:0/14:0),(M 4s2-) - M 4s2M,-0.02148701101381315,0.5318694943946527,15,-0.040399028784812316,0.9683078219443741,0.9683078219443741,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
SM(d18:0/14:0),F 4s2M - M 4s2M,0.20920938047970206,0.46061249364375434,15,0.45419823249846153,0.9683078219443741,0.6561891950602932,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
LPC(17:0) [sn1],(F 4s2-) - (M 4s2-),0.21977124769989487,0.5008732936133296,15,0.438776134607721,0.8338760059105029,0.6670779170732914,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
LPC(17:0) [sn1],(F 4s2-) - F 4s2M,0.11023704782608441,0.40381695923498817,15,0.27298766261556523,0.8338760059105029,0.7885852392904545,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
LPC(17:0) [sn1],(F 4s2-) - M 4s2M,0.4219392010380244,0.5008732936133296,15,0.842407064657271,0.8338760059105029,0.4127909244376786,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
LPC(17:0) [sn1],(M 4s2-) - F 4s2M,-0.10953419987381044,0.5132423979639814,15,-0.21341611742975566,0.8338760059105029,0.8338760059105029,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
LPC(17:0) [sn1],(M 4s2-) - M 4s2M,0.20216795333812954,0.5926412732480674,15,0.3411303978714054,0.8338760059105029,0.73773683619033,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
LPC(17:0) [sn1],F 4s2M - M 4s2M,0.31170215321193995,0.5132423979639814,15,0.6073195715093958,0.8338760059105029,0.552722239085613,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PE(P-19:0/20:4),(F 4s2-) - (M 4s2-),0.021618999137565542,0.5146148590271511,15,0.04201005617761403,0.9670447828402263,0.9670447828402263,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
PE(P-19:0/20:4),(F 4s2-) - F 4s2M,-0.13254668902870959,0.4148957634581216,15,-0.31946985412418766,0.9670447828402263,0.753776320970365,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PE(P-19:0/20:4),(F 4s2-) - M 4s2M,0.15990311360065285,0.5146148590271512,15,0.3107238564835461,0.9670447828402263,0.760286515890592,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PE(P-19:0/20:4),(M 4s2-) - F 4s2M,-0.15416568816627513,0.5273233123882457,15,-0.2923551539340432,0.9670447828402263,0.774020065586136,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PE(P-19:0/20:4),(M 4s2-) - M 4s2M,0.1382841144630873,0.6089005127146375,15,0.22710461163282752,0.9670447828402263,0.8234085671587483,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PE(P-19:0/20:4),F 4s2M - M 4s2M,0.29244980262936243,0.5273233123882458,15,0.5545929712548798,0.9670447828402263,0.5873477658043487,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PC(33:2),(F 4s2-) - (M 4s2-),0.1579411265369087,0.2031009239590777,15,0.7776484885353445,0.9337374854256499,0.4488684532977233,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
PC(33:2),(F 4s2-) - F 4s2M,0.17553732621777013,0.16374519978756688,15,1.072015096903614,0.9337374854256499,0.30065865888043347,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
PC(33:2),(F 4s2-) - M 4s2M,0.044170159217157966,0.2031009239590777,15,0.21747886890981205,0.9337374854256499,0.8307657774637501,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PC(33:2),(M 4s2-) - F 4s2M,0.01759619968086141,0.20811651683295734,15,0.08454975101752651,0.9337374854256499,0.9337374854256499,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PC(33:2),(M 4s2-) - M 4s2M,-0.11377096731975074,0.24031225403263037,15,-0.4734297373961735,0.9337374854256499,0.6427231081124719,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PC(33:2),F 4s2M - M 4s2M,-0.13136716700061216,0.20811651683295734,15,-0.6312193236736358,0.9337374854256499,0.537397797479475,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
TG(50:4),(F 4s2-) - (M 4s2-),0.9212384897289347,1.094551986927151,13,0.8416580488928834,0.6574760153114895,0.4151942703769277,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
TG(50:4),(F 4s2-) - F 4s2M,-0.5730329953913496,0.9287581587808774,13,-0.616988383868987,0.6574760153114895,0.5478966794262412,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
TG(50:4),(F 4s2-) - M 4s2M,0.979670463579621,1.2717544850781284,13,0.7703298671830013,0.6574760153114895,0.4548762371927022,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
TG(50:4),(M 4s2-) - F 4s2M,-1.4942714851202843,1.1583649417763449,13,-1.2899833474145281,0.6574760153114895,0.21953194145791546,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
TG(50:4),(M 4s2-) - M 4s2M,0.05843197385068627,1.4479561772204312,13,0.04035479441294639,0.96842345279625075,0.96842345279625075,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
TG(50:4),F 4s2M - M 4s2M,1.5527034589709705,1.3270737570183038,13,1.1700204685379478,0.6574760153114895,0.2629963635029157,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
Cer(m18:0/22:0),(F 4s2-) - (M 4s2-),0.15618122066770482,0.41426154495994433,15,0.37701114807266567,0.8537346654935579,0.711445554577965,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
Cer(m18:0/22:0),(F 4s2-) - F 4s2M,0.16055904387882095,0.333988335067544,15,0.48073248979294547,0.8537346654935579,0.6376430354830108,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
Cer(m18:0/22:0),(F 4s2-) - M 4s2M,0.40823821637312185,0.41426154495994433,15,0.9854600827421602,0.8537346654935579,0.340027969958133,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
Cer(m18:0/22:0),(M 4s2-) - F 4s2M,0.0043778232111161275,0.42449176554349083,15,0.010313093365924439,0.9919074034166544,0.9919074034166544,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
Cer(m18:0/22:0),(M 4s2-) - M 4s2M,0.25205699570541706,0.4901608702106279,15,0.5142332059209566,0.8537346654935579,0.6145814288110896,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
Cer(m18:0/22:0),F 4s2M - M 4s2M,0.2476791724943009,0.42449176554349083,15,0.5834722663634926,0.8537346654935579,0.5682455971435332,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PI(18:0_20:3),(F 4s2-) - (M 4s2-),0.6463867254812343,0.9442103021289033,15,0.6845791917582676,0.7560757525700734,0.5040505017133823,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
PI(18:0_20:3),(F 4s2-) - F 4s2M,-0.5810597964547908,0.7612466824362067,15,-0.7633002676546761,0.7560757525700734,0.4571222943985942,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PI(18:0_20:3),(F 4s2-) - M 4s2M,-0.3381494643232019,0.9442103021289034,15,-0.35812939507308805,0.8051721876226692,0.725236360330708,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PI(18:0_20:3),(M 4s2-) - F 4s2M,-1.227446521936025,0.967527647862671,15,-1.2686423221574403,0.7560757525700734,0.2239037561655473,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PI(18:0_20:3),(M 4s2-) - M 4s2M,-0.9845361898044362,1.117204695883837,15,-0.8812495986024792,0.7560757525700734,0.39208492342352597,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PI(18:0_20:3),F 4s2M - M 4s2M,0.24291033213158889,0.967527647862671,15,0.2510629362046583,0.8051721876226692,0.8051721876226692,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PC(P-36:3),(F 4s2-) - (M 4s2-),-0.05883165838288325,0.16642251539429037,15,-0.3535078065819311,0.873149057044674,0.7286271120451776,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PC(P-36:3),(F 4s2-) - F 4s2M,0.021791493044687797,0.13417412142289523,15,0.16241204200625634,0.873149057044674,0.873149057044674,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
PC(P-36:3),(F 4s2-) - M 4s2M,-0.16470404764874347,0.16642251539429037,15,-0.9896740669886194,0.873149057044674,0.33803022318886444,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PC(P-36:3),(M 4s2-) - F 4s2M,0.08062315142757104,0.17053233215924468,15,0.4727734055280754,0.873149057044674,0.6431805863354613,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PC(P-36:3),(M 4s2-) - M 4s2M,-0.1058723892658602,0.19691377575534916,15,-0.537658621697442,0.873149057044674,0.5986996362068142,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PC(P-36:3),F 4s2M - M 4s2M,-0.18649554069343127,0.17053233215924468,15,-1.0936081054663582,0.873149057044674,0.29137883487920124,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
PI(18:0_22:5),(F 4s2-) - (M 4s2-),-0.04716049872062987,0.2682976417046738,15,-0.17577679185321116,0.9914073134081378,0.8628202974361179,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PI(18:0_22:5),(F 4s2-) - F 4s2M,-0.15273603506106684,0.2163084740683735,15,-0.7061028733104008,0.9914073134081378,0.49094670722873635,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PI(18:0_22:5),(F 4s2-) - M 4s2M,-0.050636756304419814,0.26829764170467385,15,-0.18873351246284065,0.9914073134081378,0.8528314859301438,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PI(18:0_22:5),(M 4s2-) - F 4s2M,-0.10557553634043697,0.27492327251708615,15,-0.38401818577899977,0.9914073134081378,0.7063538343366436,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PI(18:0_22:5),(M 4s2-) - M 4s2M,-0.0034762575837899434,0.31745405078846506,15,-0.010950427550557047,0.9914073134081378,0.9914073134081378,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PI(18:0_22:5),F 4s2M - M 4s2M,0.10209927875664702,0.27492327251708615,15,0.3713737211908886,0.9914073134081378,0.7155523782395428,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PC(O-16:0/20:4),(F 4s2-) - (M 4s2-),-0.08395617955160202,0.15131267872444248,15,-0.5548522454254856,0.7046097825606271,0.5871748188005226,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PC(O-16:0/20:4),(F 4s2-) - F 4s2M,0.10515408600110342,0.12199218164619458,15,0.8619739772018709,0.6034083519979484,0.40227223466529893,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
PC(O-16:0/20:4),(F 4s2-) - M 4s2M,-0.15297125286295987,0.1513126787244425,15,-1.010961237039084,0.6034083519979484,0.328065658042048,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PC(O-16:0/20:4),(M 4s2-) - F 4s2M,0.18911026555270544,0.15504935691548247,15,1.2196778452669725,0.6034083519979484,0.2414182146468493,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PC(O-16:0/20:4),(M 4s2-) - M 4s2M,-0.06901507331135785,0.17903557590566432,15,-0.385482454882166,0.7052916296966695,0.7052916296966695,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PC(O-16:0/20:4),F 4s2M - M 4s2M,-0.2581253388640633,0.15504935691548244,15,-1.6647946434551657,0.6034083519979484,0.11669700235405656,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
DG(16:0_16:0),(F 4s2-) - (M 4s2-),-0.1399989287808705,0.17598867987329206,15,-0.7954996246444181,0.6580960189363894,0.43873067929092624,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
DG(16:0_16:0),(F 4s2-) - F 4s2M,0.1470470979443126,0.14188660979212822,15,1.0363705085331503,0.6328976591026938,0.3164488295513469,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
DG(16:0_16:0),(F 4s2-) - M 4s2M,-0.04818457009710281,0.1759886798732921,15,-0.273793576562962,0.7879774868900389,0.7879774868900389,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
DG(16:0_16:0),(M 4s2-) - F 4s2M,0.2870460267251831,0.1803347338027849,15,1.591740097274318,0.6328976591026938,0.13229356579243795,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
DG(16:0_16:0),(M 4s2-) - M 4s2M,0.09181435868376771,0.2082326142105547,15,0.4409220862536427,0.7879774868900389,0.6655580628306692,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
DG(16:0_16:0),F 4s2M - M 4s2M,-0.1952316680414154,0.1803347338027849,15,-1.0826071268939343,0.6328976591026938,0.2960797992103814,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
Cer(d18:1/21:0),(F 4s2-) - (M 4s2-),-0.09171287181026347,0.18557936747511752,15,-0.4941975665617048,0.9849673471501114,0.628325394338437,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
Cer(d18:1/21:0),(F 4s2-) - F 4s2M,-0.060782481593681735,0.14961886933506102,15,-0.40624876971609514,0.9849673471501114,0.690296489800128,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
Cer(d18:1/21:0),(F 4s2-) - M 4s2M,-0.0035553839080179808,0.18557936747511755,15,-0.01915829306021687,0.9849673471501114,0.9849673471501114,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
Cer(d18:1/21:0),(M 4s2-) - F 4s2M,0.030930390216581727,0.19016226416954535,15,0.16265261855004384,0.9849673471501114,0.8729629138910214,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
