"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bc1",20965.7202305119,0.340312818442334,0.302242496706352,1.1259595263765,0.260182651253649,0.570723235008003
"Mid2",574.542672516419,-0.094646874454797,0.0840736286204786,-1.12576174012957,0.260266382686734,0.57075411206613
"Sall1",783.196407265448,0.10530027768976,0.0935340115974654,1.12579665825659,0.260251598985025,0.57075411206613
"Cwc25",275.926604379876,-0.117017103939104,0.103967685581549,-1.1255141757226,0.260371213633327,0.570894104419729
"Shisa8",93.010624534622,0.18460389494262,0.164027256000004,1.12544646203565,0.260399892026939,0.570894104419729
"Tlnrd1",1373.92125519737,-0.100375683917139,0.0892148419069343,-1.12510073180253,0.26054635125934,0.571138791390859
"Pbdc1",387.723171129064,0.120277855887029,0.106929720547208,1.12483091951902,0.260660689498379,0.571236611326483
"Tle2",464.662625011472,-0.22690679765804,0.201712477772427,-1.12490213874641,0.260630505584705,0.571236611326483
"Cxxc5",1338.47000893008,-0.130688573921597,0.116296866444132,-1.12374974423218,0.261119206898937,0.572164936844469
"Crnde",32.3667590721465,0.33899524128166,0.301712186422441,1.12357159086381,0.261194813742256,0.572177597594986
"Gnao1",14062.9810718751,-0.100673623725254,0.0895962435471822,-1.1236366586311,0.261167197755554,0.572177597594986
"Rmnd5b",891.924027569846,-0.126972582340899,0.113029106101488,-1.12336181998017,0.26128385820564,0.572204340265597
"Tmub2",1664.50478006635,0.0630837691914184,0.0561595206547928,1.12329607617537,0.261311769742966,0.572204340265597
"Commd2",512.103407504188,0.165404936637549,0.1472466805802,1.12331861055068,0.261302202540034,0.572204340265597
"Mtrf1",230.894436156736,0.124989036599369,0.11129270440777,1.12306585831013,0.261409525002763,0.572294411445884
"Niban1",92.0353960061319,0.209010470595127,0.186112206209498,1.12303472648029,0.261422746160842,0.572294411445884
"Trib3",23.3050908552229,-0.242143915077254,0.215679458315178,-1.12270272268304,0.261563771272105,0.572526657353714
"Eif2ak3",573.693513866674,-0.120515077403886,0.107352282994034,-1.12261308323162,0.261601856397376,0.572527796346127
"Jcad",2339.94458800197,0.135941197924137,0.121104154146065,1.12251473851324,0.261643644539646,0.572527796346127
"H2-T10",38.9483657833983,0.288619821434315,0.25713268045578,1.12245483896766,0.261669099013454,0.572527796346127
"Cnnm4",265.216569444951,-0.155380193226738,0.138455501638395,-1.12223921323506,0.261760743921101,0.572651858413963
"Tcof1",446.359133549941,-0.161750049068543,0.144179980915046,-1.12186205076452,0.261921098244727,0.572926182332434
"Pcdh9",2381.26985624395,-0.145236845848105,0.129575326536486,-1.1208680674805,0.262344025101931,0.573721368770066
"1110019D14Rik",54.5388563643171,0.227693260334881,0.2031446294705,1.12084312013745,0.262354645933785,0.573721368770066
"Prdm9",27.3417462120781,-0.238907468810776,0.213169801628416,-1.12073786711696,0.262399458569757,0.573742805475807
"Gm57224",38.3911029624141,0.261573550869985,0.233445656236602,1.12049011785799,0.262504961420106,0.573896919390702
"Rcn3",253.871357489701,0.168284340102284,0.15041129658152,1.11882780035127,0.263213609172772,0.574362311659264
"Thap2",436.344546451801,-0.0665874712579513,0.0595278607768532,-1.11859338449204,0.263313647028072,0.574362311659264
"Rnf135",134.923259069996,0.170018306521417,0.151855161416634,1.11960834874061,0.262880696290655,0.574362311659264
"Jph4",13451.5126044711,0.0902870477133552,0.0806716393962701,1.11919192902295,0.263058267907379,0.574362311659264
"Paqr4",1688.60896532969,0.0752770965342823,0.0672806516290084,1.1188520727975,0.263203252313286,0.574362311659264
"Idh1",1051.77757279505,0.0685941968953449,0.0612943166467702,1.11909554829761,0.263099378817137,0.574362311659264
"Tnfsf13b",116.838503945306,0.193900743279367,0.173209739897788,1.11945635039802,0.262945502532503,0.574362311659264
"Camkv",11382.6239748689,-0.102808628824174,0.0919004083726766,-1.1186961042356,0.263269807759482,0.574362311659264
"Tubg1",734.798441572497,-0.0968810942708961,0.0865954047047596,-1.11877869964584,0.263234560912674,0.574362311659264
"Gbp7",407.952353174636,0.26118875886568,0.233345098302627,1.11932395737297,0.263001958807827,0.574362311659264
"Ndufaf6",285.315666617796,0.169916865994645,0.151740773154068,1.11978384229084,0.262805886313097,0.574362311659264
"Sh3rf2",59.7686724273637,-0.50239169362081,0.448922409796393,-1.11910584692947,0.263094985754962,0.574362311659264
"Cryba4",52.7104002151295,0.24594241442541,0.219714417979606,1.11937312392598,0.262980991768577,0.574362311659264
"Dpm1",766.713654059286,0.112633949984902,0.100648178328968,1.11908582802918,0.26310352521469,0.574362311659264
"Gm13830",29.0328953125535,-0.205525789420573,0.183732254840986,-1.11861572481353,0.263304112080346,0.574362311659264
"Gm42890",77.8295388221309,-0.402523825080267,0.359792202809186,-1.11876750506943,0.263239337906452,0.574362311659264
"ENSMUSG00000138531",87.5138828287187,-0.127967947503167,0.114380771450219,-1.11878898770027,0.263230170806284,0.574362311659264
"Rad9a",206.951985817805,-0.10816022336378,0.0967254137145378,-1.11821928912074,0.263473347985457,0.574481620099444
"Orc2",612.651146201854,0.0622544172542743,0.0556893326822258,1.11788765021679,0.263614980192505,0.574481620099444
"Podn",74.7931135161679,-0.158884839923161,0.142111559322692,-1.11802896738598,0.263554621797173,0.574481620099444
"Scarb2",3466.67896572022,0.0880057655842215,0.0787102101428333,1.11809847063704,0.263524939555702,0.574481620099444
"Ttll7",3659.13941494064,-0.123823662235492,0.110762045180881,-1.1179250259715,0.263599015595532,0.574481620099444
"0610030E20Rik",400.357221268663,-0.116797653084451,0.104488068750423,-1.11780851614197,0.26364878354698,0.574481620099444
"2610020C07Rik",58.7418887914183,-0.149249922340168,0.133497084141366,-1.11800136534908,0.263566410235661,0.574481620099444
"Gm44280",30.4043320507194,-0.343421350406495,0.307183249127463,-1.11796900183185,0.263580232698197,0.574481620099444
"Igsf1",352.815958510001,0.267416455813491,0.239276833366955,1.11760278690826,0.263736677990658,0.574596740083874
"Ddx20",250.377749215135,-0.113933574187204,0.101969722644806,-1.11732748929869,0.263854326001759,0.574776644226616
"Nrgn",23116.2063608267,-0.171779436503941,0.153764857077801,-1.11715667525399,0.263927341317171,0.574793439748651
"3632454L22Rik",27.3057878341631,0.24887436583904,0.222777068827049,1.11714534691293,0.263932184165767,0.574793439748651
"Barhl2",26.4532976800341,-0.414221487732157,0.370827792029139,-1.11701845610215,0.263986433982774,0.574835195337457
"Ccnl2",2168.80320994328,-0.194806885891072,0.174449783209055,-1.11669319564371,0.264125528189876,0.574908906358838
"Ankmy2",651.61414817539,-0.152987885675725,0.136995416360257,-1.1167372583723,0.264106682269466,0.574908906358838
"Cacna2d4",98.3119668176379,0.257978947749701,0.231001766529298,1.11678344120793,0.26408693056057,0.574908906358838
"Arhgef1",1222.2611378677,-0.173758522722956,0.155617891572787,-1.11657162917983,0.264177527778961,0.57494572712372
"1700063D05Rik",60.4837817860759,0.239696086315782,0.214722126729523,1.11630827230823,0.264290201881654,0.57503821407814
"Gm29683",46.5510032043839,0.213526771826382,0.191278052983271,1.11631610891113,0.26428684860615,0.57503821407814
"Nptxr",17972.653104153,-0.211006482246584,0.189044297675146,-1.11617480580757,0.26434731658446,0.575086130915456
"Gm10557",23.6379391184228,-0.238216068128063,0.213438155217655,-1.11608942592827,0.264383857904092,0.575089283691565
"ENSMUSG00000121717",57.8191578414505,-0.240793035836408,0.215779818638817,-1.11592009556491,0.264456339084978,0.575170601847992
"Pdk1",1366.61262567929,-0.12148839411907,0.108902053744278,-1.11557486697493,0.26460415522508,0.575174639134724
"Ms4a7",34.7249526889509,0.296915815512019,0.266151051696687,1.11559136670402,0.264597089258891,0.575174639134724
"Clec4a2",140.770664021102,-0.335202283551514,0.30049350413763,-1.11550592254396,0.264633681906018,0.575174639134724
"Pir",138.862431984153,0.106673104991874,0.0956130146194389,1.11567557425584,0.264561029618923,0.575174639134724
"Fam220a",377.595377548332,-0.106022624068451,0.0950402551905788,-1.1155549178172,0.264612698573833,0.575174639134724
"Fuom",498.941063803102,0.164904078285375,0.14785409653009,1.11531626214912,0.26471491906558,0.575203121573004
"2900060N12Rik",106.719957147446,0.152627431009991,0.13684736430679,1.11531144047337,0.264716984555992,0.575203121573004
"2900093K20Rik",47.9849676851836,0.313321655965698,0.281003167951184,1.11501111624524,0.264845658155484,0.575406422623898
"Steap4",270.707793957216,-0.410094194468831,0.367825148547867,-1.11491613906183,0.264886359999139,0.575418566763772
"Uros",679.96357945742,0.136993584005767,0.122920035560539,1.11449352728422,0.265067519740462,0.5756870604139
"Gm49759",367.298172774601,-0.235773935273972,0.211558159102613,-1.11446391986997,0.265080214662149,0.5756870604139
"Lpcat3",436.825797741968,0.0740910581798402,0.0665232357590494,1.113762091312,0.265381263924143,0.575895411126025
"6330409D20Rik",48.4376050041598,0.13742681853792,0.123385675437205,1.11379881052611,0.265365507386553,0.575895411126025
"Ifnar2",586.76537080916,0.110396035696943,0.0991284213982661,1.11366683883129,0.265422140605008,0.575895411126025
"Jagn1",860.434239886606,0.124819942363343,0.112056227043571,1.11390456074172,0.265320132639617,0.575895411126025
"Gm1976",541.094270486867,0.101150235588473,0.090810204602407,1.11386419655519,0.265337451262028,0.575895411126025
"Tomm5",1347.83570183534,0.264583993301422,0.237569593002955,1.11371152325092,0.265402964178511,0.575895411126025
"Dph1",366.078121689108,-0.101094570480146,0.0907604002709703,-1.11386210482019,0.26533834876123,0.575895411126025
"Gsn",1564.30608124489,0.106210194418834,0.0954047988652842,1.11325840714583,0.265597464275326,0.576199529328044
"Mef2c",4436.09137122526,-0.285488114018091,0.256711460171959,-1.11209726993433,0.26609633043024,0.57627748594199
"Pdzd11",739.269248752996,0.117842559911393,0.105973715367825,1.11199800348956,0.266139008759097,0.57627748594199
"Cr1l",642.126510171328,0.0901641376386718,0.081038437834111,1.1126095226964,0.265876168837334,0.57627748594199
"Pelp1",680.330613400159,-0.108394063786792,0.0975099888463695,-1.11162010240378,0.266301525569849,0.57627748594199
"Pik3r5",311.492621274687,-0.168752402394023,0.151726988743955,-1.11221084522279,0.266047505977158,0.57627748594199
"C1qtnf12",295.38279427147,0.110633254781284,0.0994545971795713,1.1123996066419,0.265966373683713,0.57627748594199
"Fads3",810.928205796584,-0.109387304036316,0.0983802150661958,-1.11188315620894,0.266188391746097,0.57627748594199
"Cxcl9",24.546754153742,0.621163034854643,0.558051703621648,1.11309226514929,0.265668805318803,0.57627748594199
"Clec18a",58.2408312168626,-0.187669826839793,0.168814802707908,-1.11169058536004,0.266271209110708,0.57627748594199
"Pak5",533.712437007057,-0.179599541284022,0.161440825049269,-1.11247908469999,0.265932218000776,0.57627748594199
"Ctf1",91.5781476639693,0.14935484889063,0.13429379219733,1.11215005881411,0.266073636450418,0.57627748594199
"Atp13a5",220.422310200118,0.141610102811853,0.12731658172082,1.11226755303858,0.266023130376105,0.57627748594199
"Siva1",283.291859591085,0.16945215386153,0.152351291868007,1.11224625524238,0.266032284958294,0.57627748594199
"Dnlz",1543.57813527818,0.153582723546868,0.138049930838587,1.11251575871083,0.265916458368628,0.57627748594199
"Serpina3i",30.0368137364743,-0.499582936362855,0.449346513726884,-1.11179884810791,0.266224647257134,0.57627748594199
"Mir9-3hg",681.663220604594,0.0950119545322133,0.0854683185571466,1.11166284930112,0.266283138790773,0.57627748594199
"Pcdhga1",130.839602836333,-0.23307177558849,0.209541517961307,-1.11229401149766,0.266011757851784,0.57627748594199
"Ncbp2as2",1454.56527602428,0.100165965212694,0.0900285300519567,1.11260247340356,0.265879197708199,0.57627748594199
"Gm45718",22.5824812257523,-0.266853005667526,0.239932852077395,-1.11219869791506,0.266052727643009,0.57627748594199
"Spryd7",2122.96498685398,0.127147848415072,0.114427126518539,1.11116876114575,0.266495714894012,0.576621570594544
"Spata18",25.7195999687309,-0.294608857379621,0.265217384379947,-1.1108203109249,0.266645702040551,0.57686993597895
"Casp4",102.54541161454,0.234488470705036,0.211236641146594,1.11007479304836,0.266966798277916,0.577488369875724
"Slc25a51",2665.79522533403,-0.0401400551794004,0.0361768019031372,-1.10955233928291,0.267191978724792,0.577770392028677
"Pou2af3",26.947160095618,0.246871524040315,0.222494331984928,1.10956320476981,0.267187294310694,0.577770392028677
"Gm12059",33.34518953486,0.23062672820722,0.207860418401241,1.10952691224759,0.2672029412488,0.577770392028677
"Arhgef7",2267.98569204048,-0.0724575049271201,0.0653210883844973,-1.10925134162823,0.267321769651455,0.577951076655415
"Dennd5b",1256.19443871717,-0.123921839090237,0.111727592695966,-1.10914265760164,0.267368645120447,0.577976171512186
"Adamts15",126.240978811948,-0.213780208611333,0.19279210683789,-1.10886390588122,0.267488896695045,0.578083613218832
"S100a16",4001.28345101345,0.233396704490366,0.210469268316698,1.10893484049732,0.267458292463348,0.578083613218832
"Chrdl1",326.088411191997,0.176462110468405,0.159157352697382,1.1087273536393,0.267547817958762,0.578134710008991
"Spag9",9048.31813815267,0.0657838457980456,0.0593427032872333,1.10854144071657,0.267628052325907,0.578155618444103
"Gm57587",95.7201421650599,0.234536642773392,0.211562609264702,1.10859212593632,0.267606176485824,0.578155618444103
"Ywhah",21300.7155617983,-0.127764395134663,0.115280693979508,-1.10828960794923,0.267736762067179,0.578187047715791
"Tgif1",81.8057215580087,0.198926532874315,0.179494049454099,1.10826254953474,0.267748444295529,0.578187047715791
"Kantr",626.730420434695,-0.160936751784872,0.145205993950416,-1.10833408047761,0.26771756221204,0.578187047715791
"Sox17",142.486906983663,0.165958225440477,0.14978609755364,1.10796815025537,0.26787557119206,0.57832980787056
"Irgm1",739.153998761786,0.305796078613082,0.276023044862061,1.1078643044674,0.267920423563174,0.57832980787056
"Gm57009",52.5755136394165,0.17895022199369,0.161517497642541,1.10793087192156,0.267891671604398,0.57832980787056
"Zfp366",109.940293079917,0.233607783152706,0.21089053795963,1.10772055215405,0.267982520607218,0.578387665970115
"Sycp3",30.6062329639021,0.239902876578385,0.216622479506732,1.1074699039761,0.268090817377079,0.578545208740528
"Cyth2",1482.73090020709,-0.0945613133903045,0.0854385788803514,-1.10677535405556,0.268391066468085,0.578735894378812
"Pdcd2",420.345011334918,0.161602835610475,0.145961673554268,1.107159377358,0.268225027333918,0.578735894378812
"G3bp1",1565.41036571147,-0.087686295226035,0.0792254542346508,-1.10679447752139,0.268382796436063,0.578735894378812
"Twf1",1601.69768936447,0.0782119272904127,0.0706621272783762,1.1068436558992,0.268361529820988,0.578735894378812
"Ngef",3369.11090424526,-0.22182548730033,0.200378934754318,-1.10702997584206,0.268280968438489,0.578735894378812
"Tmem81",92.7843778406038,0.15302893319815,0.138251689416028,1.10688653313779,0.268342989004568,0.578735894378812
"Ccdc32",1435.68735499418,0.0761063029155567,0.0687763764934872,1.10657622276398,0.268477192125384,0.578845444619233
"Plcl2",993.843811097107,-0.143567003959987,0.12978428289637,-1.1061971508108,0.268641195816685,0.579122851492217
"Mlxipl",76.9758040959595,0.205752637826188,0.18604330143887,1.10593951104332,0.268752701708492,0.579210846343868
"Hmgn2-ps",219.262369698807,0.226027107202863,0.204371547589899,1.10596171467282,0.268743090778082,0.579210846343868
"Sephs1",632.897492859344,-0.0596838541701653,0.0539852621580146,-1.10555829099192,0.268917751154829,0.57937934009135
"Dcun1d5",1105.2605848302,0.136933806816667,0.123858954664629,1.10556242935717,0.26891595907361,0.57937934009135
"Cbx6",14888.7023804802,0.070242964704632,0.0635387399509293,1.10551397082914,0.268936944110013,0.57937934009135
"Kcnip4",810.957197489747,-0.142303576418382,0.128761161324938,-1.1051746889675,0.269083902107827,0.579619740765387
"Grik2",993.093394011812,-0.100681564983399,0.0911237970895008,-1.1048877263588,0.269208241341685,0.579811362742481
"ENSMUSG00000121926",634.32782093082,-0.130876803325311,0.118475378476493,-1.10467512328968,0.269300386445635,0.579933604871362
"Vapa",2548.48647329399,-0.0899212160949392,0.0814197752346364,-1.10441493894822,0.269413183381058,0.580100282387173
"Ccdc107",858.419802833058,0.176302244785739,0.15970958427522,1.10389270365845,0.269639684311387,0.580261873554864
"Atp6v0b",8293.79748965729,0.143389900285814,0.129908316989878,1.10377767650539,0.269689590788592,0.580261873554864
"Gtf2a2",691.870793519032,0.226374726782558,0.205107711505487,1.10368705847758,0.269728911416079,0.580261873554864
"Slc43a2",1275.68921034835,-0.100917546120961,0.0914276944976715,-1.10379624768435,0.269681532939338,0.580261873554864
"Cdr2l",685.068380189754,-0.0954943468929684,0.0865243244550835,-1.10367052842512,0.269736084497251,0.580261873554864
"Gm27032",235.255873768063,-0.243901484454579,0.220921534659546,-1.10401860475235,0.269585067254348,0.580261873554864
"ENSMUSG00000141748",33.12994052144,0.341028328711079,0.308942160106822,1.10385817394804,0.269654664945081,0.580261873554864
"Gm14391",128.760360049067,-0.299282763071864,0.271214893519182,-1.10348941088184,0.269814687547333,0.580354784030147
"Zfp652",1485.24129091663,0.061004275770053,0.0552884170079566,1.10338257218097,0.269861061752541,0.580378356955464
"Cwc22",274.71253194609,-0.0895238418504342,0.0811487133932887,-1.10320716258994,0.269937211565625,0.580465952386493
"Fnta",1675.88847821048,0.10392947056237,0.0942212623924858,1.10303627783551,0.270011411202879,0.580540991768793
"Mab21l1",31.9755952223111,-0.319621035034934,0.289783837416942,-1.10296363621916,0.270042957057207,0.580540991768793
"Rasl11a",155.416342458592,-0.226170815586465,0.205077758626087,-1.10285394721344,0.270090596158846,0.580567246832524
"Eef1akmt1",660.629609327421,0.182083973210667,0.165129910625984,1.102671057717,0.270170039827896,0.580661850845845
"Mrpl57",936.89859819222,0.152700797111583,0.13850122891981,1.10252304836944,0.270234343963582,0.580723895735009
"Zfp983",261.502424313318,0.139269014061801,0.126339358588331,1.10234067687173,0.270313591509401,0.580818032995419
"Ranbp3",1599.7136276453,-0.0870025309729903,0.0789482451162343,-1.10201982127529,0.270453054485836,0.580889207983472
"Lrrc56",125.211552481105,0.109530650812927,0.0993803986222346,1.10213535396729,0.270402831405915,0.580889207983472
"Zfp994",147.592962606269,0.12060725443709,0.109441183938643,1.10202804919131,0.270449477526701,0.580889207983472
"Micu2",652.334515585536,0.0721618098239633,0.0654882488325451,1.1019047097821,0.27050310082677,0.58091974166621
"Slc35f3",648.945588099999,-0.126249165304558,0.11458196400201,-1.10182406458265,0.27053816624338,0.58091974166621
"ENSMUSG00000141774",112.214407654709,-0.135992686344715,0.123436489653888,-1.10172191971786,0.270582584422848,0.5809390008544
"Gm9989",39.5483283537927,0.418816592744307,0.380178319748737,1.10163197370409,0.270621702013057,0.580946876157974
"Hsd17b7",449.426304411706,-0.0987741298967345,0.0896697447900869,-1.101532407926,0.270665007766405,0.580963739001421
"Syce2",110.746160632484,0.209552226369333,0.190388786324021,1.10065424763356,0.27104716592029,0.581083109123874
"Rnf5",1800.47041578394,0.0924546699288536,0.0839779048914931,1.1009404205584,0.270922588481222,0.581083109123874
"Rgs16",459.089643214827,-0.254749346018074,0.231410215248497,-1.10085609550345,0.270959292974957,0.581083109123874
"Ncf2",205.734046836002,0.167003060426075,0.151683380207233,1.10099775069564,0.270897636115793,0.581083109123874
"Tmem106a",102.000006688385,0.222457320072736,0.202122200231377,1.1006080471026,0.271067281718298,0.581083109123874
"Rccd1",214.324977649019,-0.205455703893839,0.186657539933192,-1.10070937379425,0.271023165224714,0.581083109123874
"Syt12",740.813660560427,-0.098477991663522,0.0894771075138912,-1.10059426818456,0.271073281283133,0.581083109123874
"Snrnp70",5325.70131778014,-0.22691858249009,0.206179059217017,-1.10058986277187,0.271075199490604,0.581083109123874
"Zfp414",466.719599076006,-0.0804597499045706,0.0730920896607462,-1.10079969361967,0.270983845143428,0.581083109123874
"Rsph10b",95.1337312486488,-0.200607759022151,0.182237740219822,-1.10080249447875,0.27098262587222,0.581083109123874
"Sh3pxd2a",1646.5543412798,0.0825355482698897,0.0750428882340818,1.09984503811255,0.271399645216355,0.581656620619359
"Gm14325",293.430703187152,0.187724450870157,0.170687651763475,1.09981272183819,0.271413728208215,0.581656620619359
"Poglut2",234.632237082729,-0.161318295147247,0.146707133398245,-1.09959407842384,0.271509023177537,0.581784763576552
"Nkiras2",379.63401840478,0.0968365268610699,0.088108692679372,1.09905758349472,0.271742949713874,0.58219509963214
"Tmem169",221.126431921748,-0.12295276934928,0.111877769318134,-1.09899196327068,0.271771571405044,0.58219509963214
"Tgds",156.557439239623,0.182590275449965,0.166172798772365,1.09879761789467,0.271856351486969,0.582204532893549
"Kansl2",1232.84423907376,-0.0578684020003072,0.0526680838243801,-1.09873756169424,0.271882553712127,0.582204532893549
"Dctd",136.281922409305,0.11844258032839,0.107784993915596,1.09887820210983,0.271821195706372,0.582204532893549
"Abcc9",243.224071756365,0.160767110845822,0.14636733096398,1.09838110585883,0.272038109229355,0.582461527835206
"Tor2a",731.043807738446,0.0662857348109011,0.0603864206192115,1.09769272845115,0.272338686049054,0.582487075426335
"Map3k1",238.854236687534,-0.0863063725015761,0.0785954783817506,-1.09810862251353,0.272157060658483,0.582487075426335
"Mtbp",49.9138541371016,-0.202981349599257,0.184969544806185,-1.09737713747388,0.272476563352349,0.582487075426335
"Btg3",596.753746398594,0.132050169826475,0.120278819384718,1.09786719309329,0.272262485373838,0.582487075426335
"Ndufv3",1453.24633559378,0.114242861926255,0.10402913075534,1.09818145260615,0.272125263509995,0.582487075426335
"Tfb1m",133.882895399839,0.144888645072942,0.132000049647821,1.09764083770808,0.272361353111505,0.582487075426335
"Gpr68",296.90948139629,-0.170177590161478,0.155071404687875,-1.09741438470883,0.272460288068452,0.582487075426335
"Zfp212",285.998520728289,-0.107365738466516,0.0978360341329844,-1.09740485106518,0.272464453757466,0.582487075426335
"Tmem69",111.694224230318,0.149069558518425,0.135806787346924,1.09765911874214,0.272353367390741,0.582487075426335
"Irgm2",308.974179501469,0.231988927917252,0.211384738837672,1.09747245327584,0.272434916172051,0.582487075426335
"Gm57857",2337.473491018,0.0556406490039351,0.0506792800582241,1.09789738409881,0.272249300372293,0.582487075426335
"Gm50431",124.245789782805,-0.130953882756796,0.119244661465428,-1.09819493088806,0.272119379257948,0.582487075426335
"Efnb1",312.707678584216,-0.166062792366047,0.151363824645429,-1.09711017645762,0.272593232189267,0.582660478559764
"Extl2",2085.82172369513,0.0908570643523873,0.0828248759554413,1.09697797073994,0.272651022144432,0.582705248294885
"Cacng3",1126.82163883193,-0.195293975147806,0.178041799043915,-1.09689958311214,0.272685291016199,0.582705248294885
"Kif1a",39718.7559028626,0.0908865364155823,0.0828842280284984,1.09654802339876,0.272839019303591,0.582741699878861
"Hps1",389.801449757338,-0.166521398008431,0.151890073121174,-1.09632838135238,0.272935093372135,0.582741699878861
"Mark1",1525.47053519219,-0.0727787690856615,0.0663722409669128,-1.09652420990188,0.27284943449482,0.582741699878861
"Mid1",256.072852517711,0.288167269832994,0.262849367324296,1.09632095662403,0.272938341441749,0.582741699878861
"Clic4",4226.20675721228,0.127675301966728,0.116457680731378,1.09632358436903,0.27293719188843,0.582741699878861
"Gpr146",754.724743008372,0.0857066167327859,0.0781786804723288,1.09629142133093,0.272951262403596,0.582741699878861
"Alk",135.5493556805,-0.172349375239684,0.157168876046278,-1.09658718427773,0.272821892295201,0.582741699878861
"Kcnn1",546.012082110546,0.0723509007314202,0.0660016060321892,1.0961990939453,0.272991656054425,0.582752020244876
"Taco1os",30.587826271059,0.294708332850105,0.268916180006712,1.09591149496006,0.273117508120856,0.582944741219665
"Fut11",666.596177342464,-0.0596116522158227,0.0544007454437849,-1.09578741485119,0.27317181728763,0.582984730005167
"Nfib",1602.78811035755,-0.148521180736556,0.135557829053148,-1.09562967903776,0.273240868028157,0.5830561647455
"Gm42878",74.5254662725967,-0.292131107533388,0.26666319018554,-1.09550593514661,0.273295046751511,0.583095850301232
"Myo1g",53.839856392703,-0.177099183859096,0.161723889722381,-1.09507126104318,0.273485418104709,0.583265741953484
"Stard7",2914.47547887527,0.0595426524222522,0.0543712120828404,1.09511357465294,0.273466882309784,0.583265741953484
"Exoc4",1230.76192401894,-0.126148305375361,0.115204028392976,-1.09499908236761,0.273517038498446,0.583265741953484
"Lrig1",2772.25002364216,0.123328998102738,0.112611096170033,1.09517625080678,0.273439428127642,0.583265741953484
"Mrps23",1085.25486513912,0.0942010929781302,0.086038544493971,1.09487083413796,0.273573228287228,0.583309662395407
"Cgas",67.2783814945505,0.161788486385284,0.147810486717595,1.0945670363321,0.273706363632226,0.583517612489257
"Gm16537",88.5802284474781,-0.201871982969622,0.184470510928386,-1.09433199893934,0.273809396021123,0.583661340009648
"Adprm",302.458212168717,0.103561995541256,0.0946540384280853,1.09411069259278,0.273906433413842,0.58366849818826
"Eif5b",1171.32979027113,-0.117206817511521,0.107120821513322,-1.09415532718768,0.273886860349469,0.58366849818826
"Lmod1",74.8828295595023,0.194720421436401,0.17797629314523,1.09408066656107,0.27391960090102,0.58366849818826
"Tmem179b",137.673240819972,0.1757708949708,0.160700239886485,1.09378116109199,0.274050968422695,0.583872500066448
"Mdm2",1327.04657740622,0.0676950593453981,0.0619080974264967,1.0934766558732,0.274184573034397,0.584005300609267
"Tmem183a",1846.19442870792,0.0852682286036349,0.0779735974515823,1.09355257921224,0.274151256770857,0.584005300609267
"Fam163b",2253.59463697615,-0.140220123441759,0.128248634933998,-1.09334593318612,0.274241942528757,0.584051585985869
"Slirp",781.182706848983,0.213628701639923,0.195479473451128,1.09284467503608,0.274462002744183,0.584444295864303
"Fli1",150.183309249014,0.132221530724119,0.121003204996346,1.09271098007786,0.274520717303837,0.584493376013418
"Gm13375",344.804957376844,0.0947861786715447,0.0867612937671918,1.09249383631699,0.274616098195676,0.584620501069204
"Atg13",2023.30998227384,-0.0979439627200627,0.0896729665701834,-1.09223511238926,0.274729772815192,0.584743579338686
"Ccdc8",116.385421819444,0.164357693998537,0.150492768169202,1.09213018006119,0.274775885719415,0.584743579338686
"Fbll1",749.527961367112,-0.0931758097023194,0.085316563600097,-1.09211864344491,0.274780955851063,0.584743579338686
"Fosb",242.942513950417,-0.192686695378279,0.176448468462785,-1.09202815449157,0.274820726305023,0.584752280276126
"Il17ra",505.852058011202,-0.125047737148336,0.114554433958971,-1.09160102168654,0.275008506872173,0.585046120831788
"Serhl",227.189880654958,0.14521339379853,0.133037059773267,1.09152588042772,0.275041550312078,0.585046120831788
"Tmem132b",2466.85102613205,-0.159488936125045,0.146122998462946,-1.09147045846782,0.275065923908282,0.585046120831788
"Cdc25b",325.713347996505,-0.170951666111988,0.156640531680048,-1.09136290766155,0.275113227054608,0.585070797426798
"Grid2ip",210.871584025683,-0.402443360486074,0.368889529497279,-1.09095902243287,0.275290914000862,0.585104649975289
"Efhd1",765.167584724169,0.0963835051748981,0.0883505848014435,1.0909209643774,0.275307661457131,0.585104649975289
"Ppp1r3b",72.9439066705467,-0.1618888222293,0.148391908792651,-1.09095451056909,0.27529289941125,0.585104649975289
"Amigo2",746.181152745985,-0.174592155593738,0.160001121317393,-1.09119332512303,0.275187824364429,0.585104649975289
"Mest",470.405061511756,-0.146909397237539,0.134640244830375,-1.0911254463524,0.27521768728434,0.585104649975289
"Mrpl48",2417.51923244724,0.1017523582491,0.0932829075561045,1.09079316795418,0.275363903390966,0.585148294705802
"Abcg1",1488.57507946649,-0.162003541363779,0.148547460015292,-1.09058439199904,0.275455800478054,0.585191814653142
"Lrrc1",257.170381455099,0.11334437275486,0.103929503304791,1.09058899687472,0.275453773320379,0.585191814653142
"Prelid1",3119.36435573346,0.0807424652768794,0.0740645164472563,1.09016394286971,0.275640933431034,0.585296681131136
"Polr3c",432.712152545386,-0.064798748327865,0.0594353470476487,-1.09023925234115,0.275607766782948,0.585296681131136
"Idua",332.534632543638,-0.108421090115288,0.0994444636655877,-1.09026773456074,0.275595223788154,0.585296681131136
"Romo1",1001.10529268241,0.195633712142352,0.179456128354805,1.09014784803316,0.275648022026489,0.585296681131136
